"ITTER107","Territorio","TIPO_DATO35","Tipo dato","REATI_PS","Tipo di delitto","RIF_TIME","Periodo del commesso delitto","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2014","2014",89,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2015","2015",85,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2016","2016",81,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2017","2017",72,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2018","2018",93,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2019","2019",160,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2006","2006",1150,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2007","2007",1096,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2008","2008",1062,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2009","2009",1132,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2010","2010",1067,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2011","2011",1034,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2012","2012",1284,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2013","2013",1254,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2014","2014",1231,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2015","2015",1106,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2016","2016",408,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2017","2017",360,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2018","2018",427,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","SMUGGL","contrabbando","YRDUR","durante l'anno di riferimento","2019","2019",396,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2006","2006",363629,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2007","2007",388842,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2008","2008",415138,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2009","2009",420252,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2010","2010",409525,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2011","2011",403735,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2012","2012",410997,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2013","2013",459844,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2014","2014",439120,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2015","2015",420024,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2016","2016",421285,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2017","2017",439369,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2018","2018",434648,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","OTHCRIM","altri delitti","YRDUR","durante l'anno di riferimento","2019","2019",463352,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2006","2006",2771490,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2007","2007",2933146,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2008","2008",2709888,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2009","2009",2629831,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2010","2010",2621019,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2011","2011",2763012,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2012","2012",2818834,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2013","2013",2892155,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2014","2014",2812936,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2015","2015",2687249,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2016","2016",2487389,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2017","2017",2429795,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2018","2018",2371806,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","TOT","totale","YRDUR","durante l'anno di riferimento","2019","2019",2301912,,
